,medicine_id,medicine_name,medicine_supplier,stock
4509,100516,Campral,AmerisourceBergen,136
4510,134219,Testosterone,CARDINAL,136
4511,146914,Vilazodone,AmerisourceBergen,29
4512,172694,Varenicline,CARDINAL,5
4513,154841,Methyldopa,McKesson,163
4514,170480,Sulfasalazine,AmerisourceBergen,76
4515,144394,Spironolactone,CARDINAL,109
4516,122873,OxyContin,McKesson,157
4517,119678,Nexplanon,AmerisourceBergen,39
4518,110282,Ethinyl estradiol / norgestimate,McKesson,121
4519,120899,Phentermine,AmerisourceBergen,140
4520,137860,Etonogestrel,AmerisourceBergen,115
4521,101121,Azithromycin,AmerisourceBergen,108
4522,133075,Viibryd,AmerisourceBergen,37
4523,105132,Uptravi,McKesson,150
4524,135508,Drospirenone / ethinyl estradiol,McKesson,118
4525,156785,Ethinyl estradiol / norethindrone,McKesson,22
4526,131157,Phillips' Milk of Magnesia,AmerisourceBergen,89
4527,183287,Saxenda,CARDINAL,51
4528,183410,Azithromycin,McKesson,4
4529,167144,Embeda,AmerisourceBergen,175
4530,176929,Depo-Provera,McKesson,194
4531,155083,Nitrofurantoin,AmerisourceBergen,171
4532,184968,Belsomra,McKesson,131
4533,177058,Desvenlafaxine,McKesson,43
4534,187514,Implanon,AmerisourceBergen,111
4535,120756,Prozac,CARDINAL,6
4536,187788,Corticotropin,McKesson,134
4537,180801,Lamotrigine,CARDINAL,9
4538,129531,Suprep Bowel Prep Kit,AmerisourceBergen,112
4539,111773,Dalfampridine,McKesson,81
4540,135006,Azathioprine,McKesson,87
4541,141110,Acetaminophen / dexbrompheniramine / pseudoephedrine,CARDINAL,91
4542,194251,Acetaminophen / butalbital / caffeine,AmerisourceBergen,127
4543,110072,Lysine,CARDINAL,96
4544,195215,Colesevelam,McKesson,188
4545,157830,Duloxetine,AmerisourceBergen,163
4546,158888,Metronidazole,McKesson,182
4547,102817,Ethinyl estradiol / norethindrone,CARDINAL,89
4548,164769,Spironolactone,AmerisourceBergen,179
4549,173139,Gabapentin,AmerisourceBergen,166
4550,188858,Plan B,McKesson,147
4551,119636,Mirena,AmerisourceBergen,3
4552,101715,Celexa,CARDINAL,170
4553,128634,Duloxetine,CARDINAL,149
4554,157467,Drospirenone / ethinyl estradiol,AmerisourceBergen,171
4555,101005,Levonorgestrel,CARDINAL,6
4556,145473,Varenicline,CARDINAL,49
4557,164787,Kombiglyze XR,McKesson,156
4558,182831,Mirabegron,McKesson,28
4559,130161,Tretinoin,CARDINAL,11
4560,188862,Copper,McKesson,147
4561,181024,Nexplanon,AmerisourceBergen,92
4562,140420,Estradiol,AmerisourceBergen,12
4563,148815,Sertraline,McKesson,77
4564,157419,Trintellix,McKesson,112
4565,189075,Qsymia,CARDINAL,70
4566,167879,Diazepam,AmerisourceBergen,19
4567,119271,Flonase,McKesson,137
4568,137544,Zoloft,McKesson,47
4569,111508,Contrave,AmerisourceBergen,71
4570,183798,Hysingla ER,AmerisourceBergen,161
4571,181997,Latuda,CARDINAL,116
4572,183644,Fenofibrate,AmerisourceBergen,117
4573,105381,Miconazole,AmerisourceBergen,176
4574,166651,Levonorgestrel,AmerisourceBergen,13
4575,176717,Magnesium sulfate / potassium sulfate / sodium sulfate,AmerisourceBergen,189
4576,127718,Gabapentin enacarbil,McKesson,180
4577,192884,Fluorouracil,CARDINAL,20
4578,130779,Prozac,McKesson,103
4579,156010,Bisacodyl,McKesson,97
4580,146448,Mirtazapine,McKesson,136
4581,144128,Escitalopram,McKesson,36
4582,125852,Nicotine,McKesson,80
4583,126764,Etonogestrel,AmerisourceBergen,160
4584,135037,Pristiq,CARDINAL,105
4585,134429,Phentermine / topiramate,AmerisourceBergen,169
4586,155174,Lo Loestrin Fe,CARDINAL,4
4587,196618,Ethinyl estradiol / norethindrone,McKesson,187
4588,108756,Tinidazole,CARDINAL,127
4589,198353,Buprenorphine / naloxone,McKesson,61
4590,190528,Dextromethorphan,AmerisourceBergen,51
4591,101013,Avonex Pen,CARDINAL,94
4592,146029,Ethinyl estradiol / etonogestrel,CARDINAL,28
4593,100033,Benadryl,AmerisourceBergen,86
4594,131478,Nuvigil,McKesson,162
4595,129126,Enbrel,AmerisourceBergen,26
4596,177181,Miconazole,AmerisourceBergen,21
4597,110829,Cymbalta,CARDINAL,147
4598,157745,Duloxetine,McKesson,97
4599,118322,Acetaminophen / hydrocodone,CARDINAL,96
4600,113607,Sprintec,CARDINAL,192
4601,181245,Ultram,McKesson,112
4602,153607,Viibryd,McKesson,57
4603,156291,Tamiflu,CARDINAL,5
4604,176060,Zoloft,CARDINAL,190
4605,153209,Lunesta,CARDINAL,105
4606,133905,Differin,AmerisourceBergen,125
4607,119211,Nexplanon,McKesson,66
4608,111033,Viagra,CARDINAL,173
4609,116302,Yaz,AmerisourceBergen,135
4610,147913,Imiquimod,AmerisourceBergen,2
4611,113268,ParaGard,CARDINAL,95
4612,131309,Levonorgestrel,AmerisourceBergen,187
4613,196042,Methotrexate,CARDINAL,56
4614,102125,Escitalopram,CARDINAL,64
4615,155498,Ativan,AmerisourceBergen,74
4616,106538,Botox,CARDINAL,165
4617,169603,Genvoya,McKesson,89
4618,123096,Etanercept,McKesson,148
4619,103876,Dulcolax,McKesson,163
4620,172803,Etonogestrel,CARDINAL,77
4621,143411,Ethinyl estradiol / norgestimate,CARDINAL,8
4622,181093,Linzess,McKesson,65
4623,153827,Belviq,CARDINAL,29
4624,186622,Jolessa,CARDINAL,96
4625,101638,Ethinyl estradiol / etonogestrel,CARDINAL,93
4626,159404,Vilazodone,McKesson,175
4627,162235,Levonorgestrel,McKesson,86
4628,130707,Amitriptyline,CARDINAL,9
4629,126439,Magnesium citrate,McKesson,177
4630,178721,Aluminum chloride hexahydrate,CARDINAL,34
4631,179667,Mirapex,AmerisourceBergen,127
4632,101274,Victoza,McKesson,169
4633,196768,Risperdal,McKesson,147
4634,117306,Mirena,McKesson,128
4635,118488,Toradol,CARDINAL,120
4636,186427,Varenicline,AmerisourceBergen,50
4637,121616,Yasmin,McKesson,156
4638,141827,Seasonique,AmerisourceBergen,129
4639,148059,Narcan Injection,CARDINAL,108
4640,159237,Macrodantin,AmerisourceBergen,10
4641,176556,Bupropion / naltrexone,AmerisourceBergen,160
4642,192837,Enskyce,CARDINAL,196
4643,186746,Venlafaxine,AmerisourceBergen,80
4644,160535,Duloxetine,AmerisourceBergen,118
4645,123043,Tramadol,AmerisourceBergen,151
4646,194397,Cipro,AmerisourceBergen,148
4647,110656,Duloxetine,CARDINAL,21
4648,148188,Imodium A-D,McKesson,53
4649,103119,Pramosone,CARDINAL,121
4650,184591,Codeine / guaifenesin,CARDINAL,23
4651,170408,Bupropion,CARDINAL,28
4652,173624,Doxycycline,CARDINAL,105
4653,137849,Ethinyl estradiol / norethindrone,CARDINAL,80
4654,182345,Biaxin,CARDINAL,43
4655,147554,Vivitrol,AmerisourceBergen,67
4656,168653,Ortho Evra,CARDINAL,126
4657,145869,Contrave,AmerisourceBergen,126
4658,133022,Adapalene / benzoyl peroxide,AmerisourceBergen,194
4659,120461,Ustekinumab,McKesson,84
4660,179570,Barium sulfate,CARDINAL,101
4661,169341,Humira,CARDINAL,59
4662,108869,Tri-Sprintec,CARDINAL,116
4663,131811,Levaquin,AmerisourceBergen,162
4664,194886,Ethinyl estradiol / norethindrone,McKesson,92
4665,127941,Zoloft,CARDINAL,54
4666,130154,Levonorgestrel,McKesson,105
4667,163227,Ethinyl estradiol / levonorgestrel,McKesson,119
4668,103670,Phentermine,McKesson,107
4669,107608,Ambien,CARDINAL,29
4670,135099,Escitalopram,McKesson,198
4671,164678,Depo-Provera,McKesson,150
4672,113835,Nexplanon,AmerisourceBergen,122
4673,154663,Dilantin,CARDINAL,78
4674,127729,Vivitrol,McKesson,195
4675,198862,Implanon,McKesson,85
4676,103879,Estradiol,CARDINAL,12
4677,156868,Enbrel,CARDINAL,124
4678,124361,Levonorgestrel,McKesson,69
4679,116974,Lyrica,McKesson,172
4680,177823,Hydroxychloroquine,AmerisourceBergen,16
4681,173324,Hyoscyamine,McKesson,110
4682,185543,Clonazepam,CARDINAL,5
4683,172998,Aluminum chloride hexahydrate,AmerisourceBergen,121
4684,187973,Lansoprazole,McKesson,1
4685,194698,Tolterodine,CARDINAL,127
4686,199099,Adipex-P,CARDINAL,153
4687,194526,Acamprosate,McKesson,149
4688,192224,Lorazepam,CARDINAL,148
4689,109404,Mirena,McKesson,93
4690,155747,Triumeq,CARDINAL,17
4691,142356,Lurasidone,McKesson,80
4692,183654,Skyla,McKesson,62
4693,168710,Levonorgestrel,CARDINAL,29
4694,185568,Medroxyprogesterone,McKesson,155
4695,157661,Citalopram,CARDINAL,27
4696,193451,Tadalafil,CARDINAL,164
4697,159242,Wellbutrin,CARDINAL,180
4698,136136,Roflumilast,CARDINAL,86
4699,154282,Azithromycin,CARDINAL,197
4700,132840,Drysol,CARDINAL,155
4701,190913,Breo Ellipta,AmerisourceBergen,157
4702,124281,Ethinyl estradiol / norelgestromin,AmerisourceBergen,172
4703,174499,Lo Loestrin Fe,McKesson,73
4704,182648,Milk of Magnesia,McKesson,74
4705,143660,Doxycycline,CARDINAL,185
4706,101562,Doryx,AmerisourceBergen,68
4707,106749,Zoster vaccine live,CARDINAL,111
4708,112538,Orphenadrine,McKesson,90
4709,135567,Bactrim,McKesson,192
4710,163320,Bactrim,McKesson,130
4711,197442,Strattera,CARDINAL,81
4712,105414,Belviq,CARDINAL,200
4713,192363,Acetaminophen / hydrocodone,CARDINAL,76
4714,133930,Clonazepam,McKesson,100
4715,188471,Etonogestrel,CARDINAL,120
4716,128406,Sanctura,AmerisourceBergen,56
4717,123362,Etonogestrel,CARDINAL,55
4718,151913,Accutane,CARDINAL,11
4719,162519,Citalopram,CARDINAL,13
4720,179544,Nexplanon,CARDINAL,15
4721,147967,Acetaminophen / butalbital / caffeine,McKesson,136
4722,115264,Kineret,AmerisourceBergen,177
4723,133670,Drospirenone / ethinyl estradiol,McKesson,111
4724,173141,Methocarbamol,McKesson,97
4725,192533,Phenobarbital,CARDINAL,123
4726,134963,Docosanol,CARDINAL,73
4727,125316,Lutera,CARDINAL,101
4728,101681,Levonorgestrel,AmerisourceBergen,115
4729,132575,Cialis,AmerisourceBergen,175
4730,185365,Actos,McKesson,116
4731,181305,Clonazepam,AmerisourceBergen,134
4732,171474,Flexeril,CARDINAL,87
4733,197914,Qsymia,McKesson,29
4734,196388,Tri-Sprintec,AmerisourceBergen,147
4735,114144,Lexapro,AmerisourceBergen,33
4736,133646,Acetaminophen / codeine,AmerisourceBergen,16
4737,143014,Methadose,McKesson,47
4738,135711,Rosuvastatin,McKesson,161
4739,116351,Prilosec,CARDINAL,178
4740,160651,Paxil,CARDINAL,184
4741,174242,Lorcaserin,AmerisourceBergen,46
4742,181760,Implanon,AmerisourceBergen,92
4743,136387,Lysine,AmerisourceBergen,41
4744,144037,OnabotulinumtoxinA,CARDINAL,17
4745,157456,Clonidine,AmerisourceBergen,57
4746,154966,Suprep Bowel Prep Kit,McKesson,57
4747,137556,Biotin,McKesson,113
4748,143900,Vortioxetine,CARDINAL,49
4749,157586,Guaifenesin,CARDINAL,162
4750,119878,Mirtazapine,CARDINAL,155
4751,190415,Corticotropin,AmerisourceBergen,41
4752,145453,Levonorgestrel,CARDINAL,119
4753,134465,Drospirenone / ethinyl estradiol,AmerisourceBergen,63
4754,195041,Levonorgestrel,CARDINAL,138
4755,169129,Ethinyl estradiol / norethindrone,McKesson,16
4756,160489,Nortriptyline,CARDINAL,64
4757,191569,Amphetamine / dextroamphetamine,AmerisourceBergen,123
4758,182247,Depakote,McKesson,99
4759,179611,Mirena,AmerisourceBergen,86
4760,150231,Topiramate,McKesson,115
4761,150262,Tri-Sprintec,AmerisourceBergen,175
4762,146688,Afrezza,McKesson,114
4763,111196,Norco,AmerisourceBergen,128
4764,122316,Lisinopril,CARDINAL,41
4765,120268,Afrezza,CARDINAL,71
4766,165178,Biotin,CARDINAL,126
4767,128463,Tioconazole,CARDINAL,97
4768,108208,Pramipexole,CARDINAL,16
4769,186897,Paxil CR,CARDINAL,51
4770,180320,Clomiphene,AmerisourceBergen,195
4771,168279,Tylenol with Codeine #3,CARDINAL,67
4772,154015,Lisinopril,AmerisourceBergen,11
4773,117463,Ritalin,CARDINAL,93
4774,158631,Desvenlafaxine,AmerisourceBergen,151
4775,177525,Miconazole,McKesson,114
4776,150392,Sulfamethoxazole / trimethoprim,CARDINAL,82
4777,186514,Lexapro,AmerisourceBergen,195
4778,184199,Drospirenone / ethinyl estradiol,CARDINAL,85
4779,170341,Ethinyl estradiol / norethindrone,CARDINAL,5
4780,110614,Suboxone,CARDINAL,74
4781,132779,Microgestin Fe 1.5 / 30,AmerisourceBergen,117
4782,167546,Lo Loestrin Fe,AmerisourceBergen,6
4783,198559,Qsymia,McKesson,128
4784,145715,Ethinyl estradiol / ethynodiol,McKesson,100
4785,172491,Metformin,McKesson,11
4786,116593,Dapsone,AmerisourceBergen,186
4787,172314,Levonorgestrel,CARDINAL,116
4788,177709,Sovaldi,McKesson,11
4789,198044,Linzess,CARDINAL,27
4790,160482,Mirena,AmerisourceBergen,30
4791,166778,Plan B One-Step,McKesson,81
4792,114271,Depo-Provera,CARDINAL,96
4793,131269,Pamelor,McKesson,120
4794,187758,Ustekinumab,AmerisourceBergen,40
4795,112098,Enbrel,CARDINAL,188
4796,169930,Suprep Bowel Prep Kit,McKesson,5
4797,110240,Duexis,AmerisourceBergen,158
4798,132382,Varenicline,CARDINAL,180
4799,179878,Prenatal Plus,McKesson,138
4800,193263,Terbinafine,AmerisourceBergen,84
4801,112995,Losartan,AmerisourceBergen,63
4802,152609,Wellbutrin XL,McKesson,79
4803,167456,Nalbuphine,AmerisourceBergen,176
4804,185376,Medroxyprogesterone,McKesson,126
4805,115271,Mesalamine,AmerisourceBergen,69
4806,156200,Miconazole,McKesson,18
4807,178038,Sulfamethoxazole / trimethoprim,CARDINAL,80
4808,114138,Lurasidone,CARDINAL,14
4809,138182,Macrobid,McKesson,71
4810,169737,Suprep Bowel Prep Kit,AmerisourceBergen,2
4811,174510,Etonogestrel,CARDINAL,19
4812,199634,Klonopin,AmerisourceBergen,16
4813,130090,Meclizine,AmerisourceBergen,148
4814,187137,Gabapentin,McKesson,5
4815,149674,Synthroid,McKesson,69
4816,105478,Levonorgestrel,AmerisourceBergen,185
4817,110464,Drospirenone / ethinyl estradiol,AmerisourceBergen,153
4818,199070,Pristiq,AmerisourceBergen,71
4819,187206,Levofloxacin,AmerisourceBergen,155
4820,158477,Norethindrone,AmerisourceBergen,122
4821,173934,Aldesleukin,AmerisourceBergen,57
4822,171858,Lexapro,McKesson,2
4823,159252,Tamiflu,McKesson,64
4824,183676,Zoloft,McKesson,176
4825,154187,Gabapentin enacarbil,CARDINAL,92
4826,127824,Loratadine / pseudoephedrine,AmerisourceBergen,68
4827,159773,Teriparatide,McKesson,200
4828,146430,Hysingla ER,McKesson,18
4829,139507,Oxycodone,AmerisourceBergen,117
4830,155713,Estradiol,CARDINAL,141
4831,196678,Metformin / sitagliptin,CARDINAL,187
4832,124206,Canagliflozin,CARDINAL,116
4833,126111,Norethindrone,CARDINAL,128
4834,175328,Arimidex,McKesson,95
4835,184682,Wellbutrin,McKesson,47
4836,113701,Abilify,AmerisourceBergen,42
4837,143356,Dimenhydrinate,AmerisourceBergen,195
4838,112276,Adalimumab,CARDINAL,38
4839,111064,Amphetamine / dextroamphetamine,AmerisourceBergen,18
4840,180789,Ciprofloxacin,AmerisourceBergen,198
4841,139167,Implanon,CARDINAL,91
4842,130700,Plan B One-Step,McKesson,36
4843,195426,Orlistat,CARDINAL,42
4844,118267,Amitriptyline,McKesson,61
4845,149543,Tioconazole,McKesson,197
4846,168212,Savella,McKesson,160
4847,115338,Atenolol,CARDINAL,51
4848,172892,Ethinyl estradiol / levonorgestrel,McKesson,188
4849,186219,Mirena,CARDINAL,88
4850,191100,Prednisone,McKesson,11
4851,176601,Ethinyl estradiol / norgestimate,AmerisourceBergen,161
4852,164350,Levofloxacin,AmerisourceBergen,167
4853,168665,Metronidazole,AmerisourceBergen,82
4854,130659,Venlafaxine,AmerisourceBergen,169
4855,121890,Lexapro,CARDINAL,101
4856,151593,Olanzapine,AmerisourceBergen,82
4857,110536,Trintellix,McKesson,9
4858,102225,Azor,CARDINAL,196
4859,185481,Belviq,CARDINAL,195
4860,196599,Atenolol,AmerisourceBergen,41
4861,174591,Rexulti,CARDINAL,147
4862,130898,Temazepam,AmerisourceBergen,109
4863,150056,Desogestrel / ethinyl estradiol,AmerisourceBergen,19
4864,148509,Testosterone,CARDINAL,120
4865,117310,Duloxetine,McKesson,96
4866,162070,Metoclopramide,CARDINAL,186
4867,172039,Ethinyl estradiol / norethindrone,AmerisourceBergen,94
4868,164544,Vyvanse,McKesson,126
4869,162587,Seroquel XR,McKesson,112
4870,164674,Ethinyl estradiol / norethindrone,McKesson,54
4871,136792,Ixekizumab,CARDINAL,170
4872,184739,Savella,CARDINAL,118
4873,111499,Plan B,CARDINAL,111
4874,112764,Mefenamic acid,AmerisourceBergen,171
4875,120125,Fluoxetine,CARDINAL,125
4876,102678,Suprep Bowel Prep Kit,CARDINAL,188
4877,135332,Olanzapine,CARDINAL,95
4878,142457,Ethinyl estradiol / norgestimate,CARDINAL,81
4879,138242,Prilosec,AmerisourceBergen,27
4880,138562,Linzess,AmerisourceBergen,185
4881,134769,Roflumilast,McKesson,145
4882,156373,Tadalafil,AmerisourceBergen,110
4883,182822,Clindamycin / tretinoin,McKesson,26
4884,119307,Desvenlafaxine,AmerisourceBergen,117
4885,180843,Kenalog-40,AmerisourceBergen,129
4886,184490,Xarelto,AmerisourceBergen,64
4887,193664,OxyContin,CARDINAL,44
4888,137377,Aripiprazole,CARDINAL,92
4889,184819,Gabapentin,CARDINAL,65
4890,143492,Valium,CARDINAL,43
4891,112940,Talwin Nx,McKesson,178
4892,101358,Promethazine,McKesson,94
4893,151673,Trazodone,AmerisourceBergen,104
4894,121039,Tarceva,CARDINAL,184
4895,132686,Vilazodone,AmerisourceBergen,93
4896,149586,Kariva,CARDINAL,179
4897,140872,Evolocumab,AmerisourceBergen,106
4898,199368,Clonazepam,AmerisourceBergen,169
4899,185125,Aptensio XR,CARDINAL,139
4900,170404,Suboxone,AmerisourceBergen,81
4901,158202,Teriflunomide,McKesson,175
4902,159388,Harvoni,AmerisourceBergen,8
4903,177291,Ziprasidone,AmerisourceBergen,48
4904,190090,Effexor XR,AmerisourceBergen,75
4905,163043,Contrave,CARDINAL,117
4906,131230,Implanon,AmerisourceBergen,104
4907,151494,Plan B One-Step,AmerisourceBergen,119
4908,132430,Contrave,CARDINAL,199
4909,172192,Desvenlafaxine,AmerisourceBergen,121
4910,196003,Phentermine,CARDINAL,12
4911,114275,BuSpar,AmerisourceBergen,21
4912,162239,LoSeasonique,McKesson,176
4913,130330,Tretinoin,AmerisourceBergen,117
4914,161768,Varenicline,McKesson,33
4915,142146,Larin Fe 1.5 / 30,CARDINAL,57
4916,174302,Scopolamine,CARDINAL,98
4917,159765,Pioglitazone,McKesson,156
4918,181002,Propofol,AmerisourceBergen,91
4919,144642,Aubra,AmerisourceBergen,15
4920,131560,Rosula,AmerisourceBergen,83
4921,125194,Lurasidone,CARDINAL,2
4922,139695,Paroxetine,CARDINAL,5
4923,100092,Inderal,McKesson,57
4924,117765,Linaclotide,CARDINAL,114
4925,179175,Tadalafil,AmerisourceBergen,119
4926,100709,Avonex Pen,AmerisourceBergen,177
4927,127161,Blisovi Fe 1 / 20,CARDINAL,94
4928,164792,Levonorgestrel,AmerisourceBergen,10
4929,152251,Ethinyl estradiol / etonogestrel,McKesson,72
4930,124994,Levonorgestrel,CARDINAL,133
4931,149376,Risperidone,McKesson,92
4932,100371,Acetaminophen / hydrocodone,CARDINAL,133
4933,180174,Percocet,AmerisourceBergen,122
4934,129948,Gabapentin,McKesson,49
4935,174143,Hydroxyzine,AmerisourceBergen,7
4936,177265,Zoloft,McKesson,12
4937,146077,Phenobarbital,AmerisourceBergen,99
4938,180319,Phentermine,AmerisourceBergen,126
4939,136369,Skyla,McKesson,64
4940,193553,Miconazole,CARDINAL,68
4941,118935,Aluminum chloride hexahydrate,CARDINAL,65
4942,143241,Mononessa,McKesson,20
4943,154380,Propofol,McKesson,168
4944,175023,Ocella,AmerisourceBergen,191
4945,116642,Flector Patch,McKesson,162
4946,129439,Bisacodyl,AmerisourceBergen,41
4947,117458,Tramadol,CARDINAL,125
4948,138114,Glyburide,McKesson,73
4949,113391,Fluorouracil,McKesson,49
4950,172717,Dilantin,McKesson,181
4951,133185,TriNessa,AmerisourceBergen,54
4952,118275,Fluoxetine,AmerisourceBergen,11
4953,121862,Linaclotide,CARDINAL,106
4954,141014,Desyrel,AmerisourceBergen,30
4955,132066,Ethinyl estradiol / norethindrone,CARDINAL,159
4956,186856,Keppra XR,McKesson,107
4957,195739,Belviq,McKesson,86
4958,136297,Glatiramer,McKesson,144
4959,109718,Duloxetine,CARDINAL,9
4960,152100,Quetiapine,CARDINAL,30
4961,171120,Levonorgestrel,McKesson,129
4962,160650,Promethazine,AmerisourceBergen,198
4963,199508,Magnesium sulfate / potassium sulfate / sodium sulfate,McKesson,79
4964,121351,Epiduo,AmerisourceBergen,169
4965,133381,Thyroid desiccated,AmerisourceBergen,71
4966,193508,Nexplanon,McKesson,165
4967,110415,Nexplanon,CARDINAL,34
4968,191309,Zovia,McKesson,48
4969,199966,Sovaldi,CARDINAL,39
4970,199384,Lexapro,McKesson,107
4971,110499,Metoclopramide,McKesson,28
4972,133586,Xanax,CARDINAL,110
4973,132788,Aptensio XR,McKesson,152
4974,122425,Levitra,CARDINAL,6
4975,163275,Prednisone,AmerisourceBergen,170
4976,189589,Ammonium lactate / halobetasol,AmerisourceBergen,164
4977,167532,Cefdinir,McKesson,55
4978,125672,Lactulose,CARDINAL,184
4979,166537,Etanercept,McKesson,20
4980,155359,Lurasidone,McKesson,23
4981,179392,Milk thistle,CARDINAL,187
4982,146628,Ethinyl estradiol / norethindrone,McKesson,170
4983,151689,Levonorgestrel,McKesson,98
4984,181102,Mirtazapine,AmerisourceBergen,117
4985,199611,ella,McKesson,68
4986,186234,Kapidex,McKesson,50
4987,190008,Levaquin,AmerisourceBergen,90
4988,128107,Microgestin Fe 1.5 / 30,AmerisourceBergen,37
4989,111093,Ambien,McKesson,64
4990,135320,Oxycodone,AmerisourceBergen,27
4991,132127,ParaGard,CARDINAL,159
4992,189591,Roxicodone,AmerisourceBergen,183
4993,177879,Paxil,AmerisourceBergen,132
4994,113490,Monistat 3-Day Combination Pack,McKesson,103
4995,114458,Microgestin Fe 1 / 20,AmerisourceBergen,37
4996,178738,Implanon,McKesson,197
4997,181449,Halobetasol,CARDINAL,31
4998,173342,Riboflavin,AmerisourceBergen,116
4999,196776,Mirena,McKesson,165
5000,168845,Gildess Fe 1 / 20,McKesson,132
5001,151557,Etonogestrel,McKesson,31
5002,181419,Medroxyprogesterone,CARDINAL,127
5003,140941,Amitriptyline,CARDINAL,12
5004,159842,Temazepam,CARDINAL,166
5005,143474,Plan B,CARDINAL,151
5006,111958,Levonorgestrel,CARDINAL,146
5007,135220,Ambien,AmerisourceBergen,76
5008,186162,Zofran,McKesson,182
5009,113466,Suprep Bowel Prep Kit,McKesson,153
5010,161849,Levonorgestrel,AmerisourceBergen,125
5011,188402,Valacyclovir,CARDINAL,75
5012,174663,Depo-Provera,CARDINAL,190
5013,111335,Acetaminophen / butalbital / caffeine,CARDINAL,160
5014,174056,Buspirone,McKesson,177
5015,117757,Drospirenone / ethinyl estradiol,CARDINAL,159
5016,181871,TriNessa,AmerisourceBergen,88
5017,188378,Acetaminophen / dichloralphenazone / isometheptene mucate,AmerisourceBergen,197
5018,164533,Dulcolax,AmerisourceBergen,40
5019,155380,Ambien,CARDINAL,159
5020,110557,Duloxetine,CARDINAL,171
5021,135372,Magnesium sulfate / potassium sulfate / sodium sulfate,CARDINAL,173
5022,112721,Levonorgestrel,McKesson,122
5023,184875,Paroxetine,AmerisourceBergen,38
5024,154523,Ethinyl estradiol / levonorgestrel,McKesson,24
5025,152861,Lo Loestrin Fe,McKesson,168
5026,176161,Horizant,McKesson,130
5027,192366,Ethinyl estradiol / norethindrone,McKesson,90
5028,132832,Norethindrone,McKesson,17
5029,102135,TriNessa,AmerisourceBergen,185
5030,118333,Acetaminophen / codeine,McKesson,78
5031,186281,Propranolol,McKesson,77
5032,124298,Etonogestrel,McKesson,96
5033,166340,Keppra XR,AmerisourceBergen,33
5034,150049,Phentermine,CARDINAL,168
5035,184158,Bupropion / naltrexone,CARDINAL,134
5036,120602,TriNessa,McKesson,101
5037,158979,Phentermine,McKesson,44
5038,145864,Tramadol,McKesson,110
5039,191113,Acyclovir,McKesson,197
5040,125916,Vardenafil,McKesson,169
5041,154851,Lurasidone,McKesson,55
5042,154192,Benzoyl peroxide / clindamycin,CARDINAL,27
5043,104296,Suprep Bowel Prep Kit,AmerisourceBergen,119
5044,100972,Glatiramer,McKesson,149
5045,142101,Avelox,McKesson,117
5046,103666,Gabapentin,CARDINAL,91
5047,127366,Depo-Provera,AmerisourceBergen,4
5048,145457,Phentermine,CARDINAL,28
5049,188412,Depo-Provera,McKesson,148
5050,127786,Mirena,CARDINAL,26
5051,118967,Viibryd,McKesson,76
5052,145790,Phentermine,AmerisourceBergen,22
5053,118050,Lifitegrast,AmerisourceBergen,164
5054,148594,Phentermine / topiramate,McKesson,166
5055,140953,Zoster vaccine live,AmerisourceBergen,3
5056,125191,Promethazine,CARDINAL,58
5057,137606,Clonazepam,AmerisourceBergen,186
5058,195434,Azithromycin,AmerisourceBergen,54
5059,188915,Moxifloxacin,McKesson,6
5060,121901,Implanon,AmerisourceBergen,183
5061,100584,Gefitinib,CARDINAL,95
5062,192344,Aripiprazole,McKesson,200
5063,169596,Phentermine / topiramate,McKesson,12
5064,147780,Lamotrigine,AmerisourceBergen,81
5065,192289,Gabapentin,McKesson,59
5066,125926,Lurasidone,CARDINAL,49
5067,153400,Carvedilol,CARDINAL,190
5068,150528,Ethinyl estradiol / norelgestromin,McKesson,39
5069,164312,Etonogestrel,McKesson,46
5070,177670,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,167
5071,102380,Paroxetine,CARDINAL,23
5072,143375,Lamotrigine,McKesson,44
5073,186565,Prednisone,McKesson,116
5074,194616,Acetaminophen / oxycodone,McKesson,150
5075,174218,Dilaudid,AmerisourceBergen,181
5076,146379,Mirena,McKesson,37
5077,189110,Bisacodyl,CARDINAL,35
5078,174785,Paroxetine,McKesson,190
5079,137675,Ethinyl estradiol / norethindrone,AmerisourceBergen,124
5080,186940,Pentasa,McKesson,147
5081,142106,Zovia,CARDINAL,60
5082,190873,Atenolol,McKesson,151
5083,185773,Bupropion,McKesson,90
5084,138829,Rapaflo,McKesson,47
5085,164744,Asenapine,AmerisourceBergen,66
5086,152388,Phenazopyridine,AmerisourceBergen,27
5087,127203,Vyvanse,CARDINAL,31
5088,175634,Fluoxetine,CARDINAL,53
5089,175959,Aspirin / carisoprodol,McKesson,130
5090,135075,Citalopram,AmerisourceBergen,32
5091,125340,Dulaglutide,McKesson,145
5092,180933,Cetirizine,AmerisourceBergen,102
5093,108565,Naprosyn,McKesson,141
5094,199278,Dulaglutide,McKesson,73
5095,185643,Escitalopram,McKesson,75
5096,176249,Synalar Ointment,AmerisourceBergen,113
5097,186986,Topiramate,McKesson,111
5098,196956,Singulair,AmerisourceBergen,195
5099,141457,Vyvanse,AmerisourceBergen,28
5100,105763,Etonogestrel,AmerisourceBergen,62
5101,151333,Adapalene,AmerisourceBergen,198
5102,192339,Hydroxychloroquine,AmerisourceBergen,49
5103,141425,ella,AmerisourceBergen,43
