,program_id,treat_id,equip_id,program_cost
7706,14888237,1787337339,12004,441
7707,13646414,1586084262,10520,498
7708,12429851,1626896716,10172,411
7709,16275446,1418654725,15079,568
7710,15032379,1014955182,11270,303
7711,17032687,1917599319,10429,619
7712,19924595,1875108291,15079,579
7713,16884873,1035978636,17618,963
7714,17210306,1496924929,14209,362
7715,15942612,1047552389,18370,900
7716,16170243,1315752196,11253,897
7717,16699900,1796396228,11185,535
7718,13135807,1618796747,19234,341
7719,15206941,1204657813,12777,492
7720,12131996,1960892335,12053,211
7721,17912647,1759363415,18197,861
7722,10263839,1467561570,16302,740
7723,17982637,1519821533,11253,911
7724,17632757,1591057278,19409,127
7725,15634939,1313807295,12997,972
7726,18081877,1789902706,15316,183
7727,13014518,1575779166,19183,951
7728,17653379,1327137661,13357,231
7729,19736972,1758072501,17346,738
7730,12671783,1684002349,19928,453
7731,16067400,1267471472,12453,941
7732,13048497,1481149427,13810,422
7733,19054608,1345162600,15218,110
7734,19201411,1570311249,14950,594
7735,10000374,1058683856,10595,260
7736,15770017,1528838806,19409,402
7737,17607734,1672642375,15635,349
7738,12292621,1228139941,18869,275
7739,10122058,1663312078,17347,599
7740,12235785,1779394687,19183,143
7741,17774619,1784821040,16978,234
7742,11933654,1996949373,12570,725
7743,19002748,1507087337,10018,285
7744,10133971,1681365437,15825,872
7745,19114552,1473436396,16208,304
7746,11560198,1264603216,12693,529
7747,14057758,1262527763,11778,739
7748,14417012,1283436146,12303,925
7749,13220119,1789593948,14309,429
7750,11005455,1428946088,14327,588
7751,10298895,1921502446,12693,691
7752,10577085,1199293881,19474,763
7753,15732847,1367406914,10870,967
7754,17739277,1438004225,13685,873
7755,18992670,1441745420,19183,303
7756,19882726,1453813238,15481,817
7757,16393887,1346896408,17540,202
7758,15268912,1442638709,17096,753
7759,10974573,1457183203,13104,880
7760,19068259,1867254897,18869,729
7761,19055213,1457902074,19183,751
7762,15194434,1853239998,10429,110
7763,12461226,1983533377,18197,908
7764,19197233,1946990100,10207,533
7765,15104967,1932313973,16930,494
7766,17582035,1103250194,18869,779
7767,13538411,1108141962,12570,310
7768,11031220,1297992374,12621,498
7769,15337675,1732082996,15206,950
7770,14513712,1024799571,18823,238
7771,10763293,1476020812,18172,722
7772,17830926,1880933645,12390,950
7773,19531649,1830508931,13105,423
7774,17248072,1345393414,11308,549
7775,19821269,1196931541,19661,870
7776,19437830,1379667209,10037,556
7777,16176129,1158943250,10215,366
7778,16946078,1529143079,19474,791
7779,10642402,1213966739,18162,640
7780,18088896,1892446629,11296,648
7781,14873108,1168844878,16231,662
7782,17304747,1845775473,16852,761
7783,11453386,1207380739,12053,972
7784,19764190,1138799110,19183,522
7785,18639694,1961226081,19474,816
7786,10510123,1569331820,19231,136
7787,14051403,1461579595,10682,182
7788,12655751,1709872018,12303,197
7789,10290205,1038144090,11735,510
7790,18854784,1761287136,18017,236
7791,11606046,1051847860,12072,358
7792,16040659,1503928720,12070,538
7793,16674763,1645399200,19101,399
7794,13091768,1429499946,19895,487
7795,16746554,1671436912,15981,396
7796,15598291,1828190826,11735,443
7797,18403399,1452199474,13064,293
7798,14504259,1844377934,14950,410
7799,12477319,1285347014,15827,455
7800,11189565,1294733044,13408,938
7801,14054338,1563628612,17228,155
7802,12558076,1546749059,18162,379
7803,10278982,1060514334,17683,648
7804,15794961,1075284897,17253,705
7805,12365600,1546464690,19234,364
7806,11210087,1664807054,13587,946
7807,10679790,1406396211,10836,810
7808,10665965,1623765037,10836,560
7809,15871192,1556901378,19434,565
7810,17221545,1219795595,19101,956
7811,13839069,1362893260,10166,351
7812,14141669,1957467989,10879,235
7813,11250378,1648472652,19409,281
7814,12797707,1778301305,19072,363
7815,17246255,1471922007,15240,775
7816,13042570,1236396651,13135,180
7817,17584941,1352485104,10827,502
7818,11807307,1486291316,16486,479
7819,11559617,1741818787,18869,774
7820,12267569,1852368334,10566,917
7821,10875515,1312849818,12968,983
7822,13227057,1834433628,17715,684
7823,13027704,1297307905,11185,470
7824,18716177,1968674876,19406,777
7825,13489722,1286692465,19195,132
7826,10032305,1030909729,15096,843
7827,18527547,1594425297,13685,790
7828,15564499,1143916116,19694,837
7829,13068411,1666355188,16215,975
7830,12504570,1447471578,10429,177
7831,11674229,1609269506,12693,197
7832,16163651,1804467273,18324,365
7833,15018941,1606014024,10827,433
7834,12484226,1489877762,19528,187
7835,13295989,1988908775,18370,250
7836,16933425,1848762337,19830,912
7837,14237443,1062891732,16756,940
7838,17518917,1953450068,19928,197
7839,10570993,1412791053,17764,798
7840,17508855,1051847860,12470,341
7841,10990242,1838144112,12053,601
7842,15341383,1165069153,13810,767
7843,15335959,1414617152,15481,705
7844,18860217,1542539996,14561,927
7845,10433113,1813901037,17347,497
7846,14262626,1277024311,13105,979
7847,16013381,1108798416,15635,633
7848,13038800,1401853403,12470,305
7849,15322520,1859918029,11957,141
7850,18025406,1294785573,14309,238
7851,11670749,1121167328,19409,358
7852,11868513,1587212952,16231,919
7853,13116235,1821027967,10686,338
7854,19849969,1428516437,11048,199
7855,19413042,1780130611,13683,715
7856,16789799,1820541926,14430,233
7857,13160476,1186777323,17596,921
7858,12068928,1008949347,19830,205
7859,19086499,1957026832,11048,910
7860,18525659,1294438229,16438,543
7861,12470088,1713811722,12070,108
7862,12825352,1200226369,14848,534
7863,18337763,1662800903,18799,300
7864,11960558,1010292745,18899,497
7865,16104787,1012596316,19231,126
7866,10591679,1685185261,18414,195
7867,12731155,1240715114,16231,925
7868,18462407,1440916930,17596,704
7869,13372431,1898278517,12968,918
7870,11145882,1129580506,18899,618
7871,18957575,1601896408,17784,303
7872,16843868,1232137186,10207,697
7873,11426605,1326645644,18799,567
7874,16332561,1700987420,17618,867
7875,12263451,1924992320,17859,327
7876,14637896,1338813926,17558,569
7877,16082645,1220818177,13810,257
7878,18878100,1760038116,12693,972
7879,18417554,1117006961,16231,973
7880,16174263,1493788418,14235,313
7881,13153809,1228139941,12632,896
7882,13940736,1199293881,18469,674
7883,12462336,1720875170,11185,539
7884,13514021,1605591746,10003,160
7885,13537753,1056925119,19101,722
7886,15846166,1409861944,17558,518
7887,12057960,1933969509,16302,474
7888,19323250,1191098783,13521,746
7889,15537907,1987938206,11308,900
7890,17744909,1879377670,10980,532
7891,16338905,1335720967,16043,687
7892,16973788,1104855957,17683,310
7893,14520049,1565356173,10207,468
7894,13399364,1250580909,12621,107
7895,19082775,1536629326,17347,113
7896,19406060,1816821534,12070,723
7897,14190123,1067706460,19195,898
7898,17382534,1077387759,16865,183
7899,16238088,1932899208,11308,855
7900,15545821,1785329573,14848,742
7901,16784098,1312220165,16438,576
7902,18512882,1469058148,14548,558
7903,18619371,1716571379,17596,813
7904,10889113,1835128506,14430,441
7905,13953177,1497446745,16832,392
7906,11138778,1173414689,14525,921
7907,17701081,1269236222,18017,257
7908,15316995,1290123675,12034,736
7909,10415655,1512181830,18396,600
7910,13252925,1780094367,17228,162
7911,11462724,1351008356,16175,228
7912,14436330,1793188084,11270,292
7913,12712488,1631650914,18252,492
7914,13928730,1576223342,13250,169
7915,11254752,1594064098,14525,111
7916,17229831,1812238975,17857,797
7917,17752097,1927184539,11308,459
7918,16891792,1964847267,13408,510
7919,16545127,1040152568,16134,158
7920,18951635,1744485982,12183,946
7921,15108997,1312220165,14525,146
7922,14341002,1203468065,16438,224
7923,15588772,1681358099,14950,387
7924,14841204,1890894169,16338,368
7925,11252801,1173069536,11443,123
7926,18604821,1050214997,11082,616
7927,12586955,1031797428,13135,885
7928,12190897,1586449721,10003,595
7929,19167501,1724535681,15728,949
7930,10393172,1229936445,18370,533
7931,18722110,1967072471,14327,592
7932,13223813,1435026974,13683,813
7933,18435204,1461517843,13357,979
7934,10128314,1655303240,15635,532
7935,13466835,1250129721,10980,724
7936,13079307,1681846158,17253,633
7937,15247314,1316615737,19406,122
7938,18321184,1213711240,16478,949
7939,11410472,1750312545,18621,707
7940,11167674,1168190270,11296,220
7941,10718199,1045000722,16215,429
7942,13513766,1835816100,12693,569
7943,18361071,1757863293,14950,992
7944,13060826,1486751231,16852,763
7945,16111459,1784821040,12072,886
7946,18866753,1781075372,15827,269
7947,11573006,1479832743,11443,135
7948,19575379,1479168755,13357,581
7949,16191450,1939665377,16689,818
7950,12545523,1557430149,18172,897
7951,10190571,1477743008,19694,492
7952,10238002,1302284911,17228,871
7953,14339418,1890324295,19715,139
7954,10766989,1496773291,19999,532
7955,19036121,1104583215,13250,488
7956,16553071,1909061891,12968,375
7957,15257073,1200328388,12681,593
7958,17333808,1251917418,11305,780
7959,15770189,1889350405,13135,753
7960,15818428,1873562801,19715,302
7961,17134167,1073216194,12070,602
7962,10791846,1365811947,10870,420
7963,14570849,1899435293,11296,972
7964,19271962,1439724476,17253,759
7965,13786499,1796575968,18799,347
7966,16443272,1946272011,10791,588
7967,15723784,1914825413,13135,582
7968,13804325,1636169810,18396,400
7969,11617339,1669944862,19159,299
7970,13034093,1821605432,16969,759
7971,18744128,1494346237,17683,320
7972,14878632,1523226046,15635,626
7973,10151465,1285680607,15635,596
7974,13027462,1771686384,11253,969
7975,17294415,1969458075,19159,359
7976,18293750,1519657682,19895,392
7977,17876019,1010530545,17346,636
7978,15106077,1616870867,13408,732
7979,13059595,1066702403,12183,657
7980,16770217,1585771833,19072,764
7981,14084635,1405379214,13064,888
7982,17257800,1078508849,19234,183
7983,15964210,1818569798,15240,757
7984,10415076,1156914026,18162,641
7985,13312738,1523504414,16478,497
7986,11641046,1802505409,13475,876
7987,11718318,1316007075,10520,366
7988,11859647,1342900087,19072,583
7989,12921210,1745397192,13587,825
7990,18926553,1619902587,12070,134
7991,13110405,1826817722,12681,131
7992,14276548,1512407940,13810,588
7993,17658484,1516443753,12070,858
7994,10996132,1962188089,15993,450
7995,16727020,1942708028,16486,733
7996,14598378,1775699740,16338,885
7997,10882849,1316182678,18593,871
7998,18544337,1496329377,17596,714
7999,12173067,1943487115,11305,764
8000,14771664,1803429433,17096,273
8001,15244654,1127847644,15533,457
8002,18940149,1427338347,19183,446
8003,17900728,1386340864,10986,321
8004,17820903,1414140587,18017,379
8005,11594205,1136368399,14561,533
8006,11707452,1220907400,11185,255
8007,15883570,1364789194,13649,284
8008,17978446,1939892242,10686,473
8009,13668050,1161061442,10215,256
8010,16775870,1013699424,12777,684
8011,18371159,1097948139,18793,494
8012,19016780,1430901678,11364,116
8013,14577480,1396693898,18017,499
8014,10155726,1196707553,19072,923
8015,10378531,1850868310,17558,245
8016,10819204,1938106762,15218,327
8017,16530936,1413068310,19928,686
8018,14065714,1299243070,11627,546
8019,12997086,1000462953,13064,482
8020,14765118,1276748624,10215,402
8021,17021650,1378128752,12070,888
8022,12079017,1552039261,10037,767
8023,12050084,1158838664,14470,736
8024,15571271,1717566839,17715,928
8025,19653719,1913388947,16852,877
8026,16666862,1247877934,19234,393
8027,19991708,1963619003,10836,111
8028,10400634,1450026164,11270,467
8029,15606630,1465250084,11957,933
8030,11540606,1561586675,12453,488
8031,16426944,1885663538,13475,890
8032,15188488,1066052778,16687,918
8033,16803864,1126762872,16756,640
8034,17283757,1153077130,11185,684
8035,13848142,1297709235,10520,144
8036,11535911,1583470293,19195,666
8037,11899682,1674435922,10172,826
8038,16579025,1324068666,17310,336
8039,15639342,1416972000,16978,609
8040,13164274,1527136102,15993,686
8041,15760860,1831797809,12303,333
8042,10235507,1706085528,18899,522
8043,17784283,1461513445,19383,616
8044,14407649,1728991451,12183,404
8045,13817929,1914415801,17556,471
8046,19224556,1723849900,12470,165
8047,14052824,1869135039,17558,684
8048,14190334,1402215291,18884,600
8049,14611402,1302284911,14430,438
8050,13954514,1752629728,15635,560
8051,18262770,1066325146,10037,778
8052,17641825,1016636410,12570,300
8053,17939202,1705442598,18287,374
8054,15665577,1864056968,18172,946
8055,10968499,1320741698,10595,607
8056,18697461,1649520827,17832,541
8057,16950358,1067769169,13919,114
8058,19599706,1352725561,14430,422
8059,18691467,1420506375,11957,172
8060,15282847,1348773621,16604,285
8061,10075502,1300013464,15218,580
8062,11160573,1378241339,12570,771
8063,19377199,1203362819,12470,597
8064,12552487,1923366661,19474,784
8065,18307327,1387530977,14763,451
8066,14814433,1553075940,13649,336
8067,13356919,1624853195,10870,127
8068,14203963,1523080409,18414,822
8069,19435672,1969273362,13287,858
8070,19800242,1230196180,10566,291
8071,19007552,1672518263,15993,366
8072,13499924,1615615747,12453,312
8073,18341029,1677669563,19528,123
8074,10812842,1301496484,12470,804
8075,18616779,1745870931,16338,220
8076,19788134,1593673347,10682,212
8077,16533273,1318730567,10166,735
8078,16068604,1205332205,17859,799
8079,19518655,1444205662,10342,409
8080,17213864,1642436095,15316,883
8081,14343423,1231550046,18370,672
8082,10087946,1549075978,14950,489
8083,10162422,1073581213,11364,187
8084,19092412,1793597465,19195,175
8085,10810802,1878048420,19591,966
8086,12631637,1554901044,16700,568
8087,10885669,1186846641,13357,742
8088,19859750,1690562230,18793,242
8089,10208157,1079056285,19195,394
8090,17729937,1280036139,16302,832
8091,16041085,1853052845,12610,490
8092,10866742,1920992448,17715,163
8093,15614060,1865799539,16362,355
8094,11352121,1838510447,18899,505
8095,13568628,1174708098,16832,870
8096,16786124,1024923386,19751,924
8097,19039867,1398638019,17859,718
8098,18822727,1167355072,17859,549
8099,11740545,1185703655,19231,779
8100,15756573,1159413688,19531,228
8101,14487821,1925244100,13757,968
8102,11836905,1408807726,19661,662
8103,15935336,1766388351,19531,728
8104,19000714,1381621514,11048,269
8105,19388409,1036177165,19694,715
8106,15854636,1784064369,16208,245
8107,10785387,1066879277,18793,538
8108,15471712,1180517653,19406,479
8109,13571141,1530464961,19234,629
8110,16159086,1186447920,19072,244
8111,12380369,1439778044,10791,538
8112,17887370,1856061220,12390,208
8113,11750488,1028887298,11364,840
8114,13791141,1337339845,18869,307
8115,17030112,1100949471,12453,841
8116,18353885,1072576720,14177,128
8117,11647310,1985765586,11627,427
8118,17724292,1277865274,12997,801
8119,13722823,1869217113,10791,911
8120,13132464,1368800650,16873,715
8121,17351068,1682641417,15079,732
8122,18436314,1873562801,19751,118
8123,15400593,1585925073,19195,583
8124,10129313,1284301991,19409,558
8125,10896788,1076262409,17540,475
8126,12865383,1106915296,14848,464
8127,13177413,1519742359,14327,953
8128,18072363,1211550999,17347,923
8129,17054424,1945270052,10986,362
8130,13596849,1101279209,17346,837
8131,19326423,1037348822,11778,212
8132,14322368,1468539373,11624,685
8133,14103097,1151857130,19999,971
8134,13943358,1640563174,17228,376
8135,19450135,1610834284,11778,217
8136,10665251,1501249272,16687,214
8137,19485836,1145145880,11351,259
8138,17509080,1911339280,10595,988
8139,12485067,1987703920,16438,695
8140,16475351,1367974246,15728,962
8141,10633529,1095100425,10172,698
8142,14365575,1679951186,19072,698
8143,16062197,1353404182,13475,410
8144,18254496,1158865989,11305,809
8145,18514022,1416947600,13521,301
8146,13196774,1142529504,13919,820
8147,10635818,1449012672,15827,960
8148,14247277,1682039091,17310,907
8149,12409841,1937659316,13757,932
8150,16510063,1212375103,18172,141
8151,16951477,1391862073,11351,170
8152,17955123,1604954461,11735,384
8153,17688984,1744954672,14848,789
8154,14106847,1752008495,12070,383
8155,17608593,1785678984,16832,743
8156,15270507,1374954539,13587,367
8157,10950045,1998979754,15728,640
8158,12556423,1239725190,10665,772
8159,13486198,1443456450,11351,160
8160,18649126,1899300546,15825,660
8161,13431663,1366334938,10879,708
8162,16112967,1519986177,14561,649
8163,13983416,1812300598,16756,399
8164,16455878,1801121636,16978,895
8165,17012897,1944152131,19531,976
8166,18426192,1843532768,17683,956
8167,18242315,1149450485,14470,953
8168,17838700,1659606847,12183,548
8169,10619835,1824891688,15260,922
8170,19758677,1324550476,15827,592
8171,14238978,1662186658,16438,863
8172,18946234,1256776914,16215,116
8173,18318919,1251812908,19231,936
8174,13950848,1289912267,11561,592
8175,18758781,1948122089,10520,678
8176,16709904,1925006711,16873,822
8177,11409669,1399684960,19528,950
8178,13704933,1907432065,16215,875
8179,17334948,1587323597,19715,195
8180,14789960,1890471840,19183,114
8181,12307457,1186536493,19496,262
8182,17066338,1033817250,14548,769
8183,14343041,1536452985,18869,933
8184,10289098,1054701804,13649,705
8185,12410780,1758367057,17540,917
8186,11561094,1853239998,12183,706
8187,14520544,1927700352,12004,351
8188,16510141,1376030602,17556,824
8189,19106946,1528637440,12621,963
8190,16990019,1261887990,18884,957
8191,18098156,1828634377,10207,884
8192,18647115,1039109658,12389,422
8193,17076087,1826456734,19383,557
8194,13343885,1221461873,15635,582
8195,18774107,1993727216,13521,896
8196,18971212,1348297106,18324,307
8197,13236883,1114433917,13475,165
8198,17526314,1762171035,13919,427
8199,14687905,1664556382,16478,396
8200,11000389,1665391770,17558,619
8201,10656909,1927839882,15728,394
8202,13790346,1502345207,12681,942
8203,10534566,1473261858,13919,576
8204,19065840,1523174751,11185,667
8205,17204013,1725986133,18370,876
8206,14428443,1891563134,11296,802
8207,15925094,1241294119,18396,862
8208,19991024,1553633412,12681,662
8209,16536867,1006482234,10373,360
8210,12565356,1582555734,13016,126
8211,14818332,1272325177,10595,284
8212,10221202,1884271407,10686,399
8213,16209057,1500527172,10520,982
8214,13070412,1267102867,15993,233
8215,16734103,1583984558,11082,398
8216,11715397,1263292505,13475,473
8217,15289944,1319924169,15240,469
8218,11588638,1190428047,10870,711
8219,12861336,1451468915,13016,637
8220,11032592,1855793818,11305,431
8221,15796676,1076477727,18287,601
8222,13472960,1916870071,10373,693
8223,11860279,1868569029,10665,908
8224,16225431,1472774138,18799,454
8225,13264913,1895462769,11624,958
8226,18854547,1389978031,11308,111
8227,15130977,1618339803,15206,594
8228,18388394,1442237696,15825,300
8229,16713469,1319338613,14561,461
8230,13833488,1869135039,14525,677
8231,15099964,1643080709,15993,325
8232,15002468,1637617375,12635,888
8233,10069568,1961707262,16215,545
8234,18879765,1081549520,19531,259
8235,15018699,1399439571,15827,248
8236,13287154,1552039261,15260,394
8237,13255834,1771884762,16687,312
8238,14515354,1032511365,12070,353
8239,11796652,1286207920,11305,177
8240,11574543,1525926162,10980,850
8241,19343539,1379785712,15096,892
8242,10344218,1844077352,17558,696
8243,17008899,1709282649,18197,671
8244,18208750,1090873698,14848,610
8245,12149179,1218731126,17310,886
8246,10599704,1771217050,12070,537
8247,11771785,1458804266,18396,429
8248,19686675,1271666324,17764,206
8249,13279802,1475965515,14548,481
8250,16107229,1321900273,11561,969
8251,12080803,1742384684,12777,691
8252,11492314,1610132313,17859,965
8253,11607188,1921428527,19591,182
8254,10453886,1895446534,18250,867
8255,10911570,1341738600,10520,213
8256,15348256,1141696127,11957,801
8257,15529941,1376854076,17715,674
8258,14864445,1806947505,14209,700
8259,19344965,1848446461,13475,351
8260,12372764,1547431158,10037,222
8261,13936154,1486291316,10520,539
8262,17549300,1522657452,16208,115
8263,18116678,1382931678,13810,174
8264,17950879,1496318173,19895,215
8265,19587222,1737975795,16705,677
8266,16402879,1206597944,18252,235
8267,12523160,1076477727,16438,662
8268,11853914,1306555740,18287,745
8269,16483151,1853547857,15316,252
8270,17496809,1413915148,19383,727
8271,13426819,1123241154,14235,314
8272,18635786,1618268442,11443,659
8273,11687245,1212259189,19639,305
8274,17409566,1314714782,13919,491
8275,17800966,1510622644,17832,497
8276,13960920,1181239654,13521,256
8277,10926183,1332484858,19531,754
8278,12196598,1263373117,15260,255
8279,10097724,1895661828,10870,174
8280,18071836,1174029343,12303,552
8281,12090703,1273448457,10827,980
8282,19477173,1925277282,16969,354
8283,17487777,1030924996,12390,199
8284,13030129,1238859054,10682,664
8285,17855833,1672518263,11305,857
8286,14876216,1580388973,17683,180
8287,11043692,1060514334,18799,380
8288,14439144,1256114947,12070,934
8289,13002244,1722985287,16175,950
8290,13539894,1569096653,18162,552
8291,14021864,1244315765,18613,445
8292,16194133,1984412194,13104,443
8293,11565034,1696832275,16852,219
8294,17481720,1806679749,14470,768
8295,12799819,1077387759,13521,764
8296,19469655,1603849654,10980,247
8297,14075444,1437565480,14848,212
8298,19291602,1455534469,19434,939
8299,18000355,1554046918,11270,187
8300,18428953,1266863463,10172,520
8301,13725784,1922246589,10018,904
8302,14206544,1525445852,14763,600
8303,16529714,1074537486,10215,682
8304,17158560,1617526619,12389,719
8305,16451035,1082556992,11296,341
8306,18041430,1846553573,10018,780
8307,10593747,1513477894,19183,217
8308,10768524,1948937856,18469,350
8309,11819820,1716581852,17558,491
8310,12497809,1763426863,10686,615
8311,12103654,1816154920,18370,841
8312,13091389,1973149993,19231,606
8313,11069082,1163711124,12693,632
8314,10955232,1855504188,11627,788
8315,10512103,1500151712,12777,991
8316,18079569,1068487329,18250,880
8317,12473929,1693343298,19409,809
8318,19084968,1805586278,11778,572
8319,16821926,1881297073,19751,252
8320,19869960,1170196120,17096,797
8321,16043311,1365185951,14177,391
8322,14892149,1732126292,12389,841
8323,11556675,1028607080,11270,336
8324,16026023,1936914719,11364,479
8325,15408802,1647683912,19928,645
8326,19590691,1240392952,19928,673
8327,16911302,1157271769,19409,917
8328,16757169,1919502842,11308,842
8329,18945897,1598203501,12693,436
8330,14904575,1403514222,14209,678
8331,14570598,1288985256,19434,160
8332,14255038,1115927194,19183,576
8333,10811794,1068146261,11048,584
8334,12724122,1906304830,15218,418
8335,14327915,1525908852,13649,894
8336,15932450,1339538724,12968,682
8337,15706715,1489355596,15481,367
8338,16188373,1055920838,13587,589
8339,11124986,1369638789,14763,216
8340,18253334,1892309038,18884,944
8341,12755103,1991216530,15079,814
8342,15912073,1538784206,18370,444
8343,14182209,1334327498,12470,445
8344,10761135,1270800992,13685,794
8345,19507913,1215582703,14470,148
8346,17890349,1532983000,11308,821
8347,13812895,1184927445,16175,616
8348,17718865,1756502167,19434,677
8349,17575756,1282801862,18396,716
8350,12157623,1857292700,19434,553
8351,17844017,1953842445,14177,791
8352,15887855,1723782907,19231,167
8353,12449910,1960201819,17556,851
8354,16800935,1007568646,13408,898
8355,19118737,1964239197,14177,983
8356,13881210,1737942206,11364,847
8357,19101008,1467101290,13203,285
8358,10401680,1288662865,11364,981
8359,14606322,1557625597,16756,404
8360,18332115,1829802583,10980,199
8361,16788318,1648396194,18414,390
8362,16285356,1861262700,14209,807
8363,13508254,1641335843,18869,611
8364,18382597,1670810066,16175,267
8365,15026994,1805323115,16231,692
8366,17344430,1857113825,16486,369
8367,12247195,1702475348,19694,428
8368,18319673,1281066419,19895,339
8369,19431223,1306509387,17346,803
8370,10832146,1043855096,12777,929
8371,11868583,1261971967,19409,547
8372,16210031,1150602395,11735,830
8373,12890090,1829644657,15827,651
8374,18200587,1595226819,14430,508
8375,18287877,1779789590,13587,257
8376,10757985,1374826960,18899,759
8377,14279397,1325258501,18252,767
8378,17167349,1972204826,17596,313
8379,11828970,1588833440,17832,957
8380,17777223,1508020617,14848,533
8381,10692504,1269084998,10791,357
8382,13150961,1104926442,19434,117
8383,19851331,1282183296,17857,496
8384,11012034,1339220594,16478,988
8385,12774339,1330341675,16930,676
8386,16970359,1342848434,15827,531
8387,15113909,1013801985,13649,179
8388,19261101,1286060206,13521,359
8389,13094795,1764983486,19183,709
8390,19026233,1529907707,16231,647
8391,19362440,1184326533,19474,384
8392,12612791,1031330082,12183,106
8393,16967873,1254408578,13587,913
8394,16298276,1295110351,13587,690
8395,13535030,1211880649,13104,134
8396,17759733,1283480077,18823,984
8397,16748172,1283480077,10686,138
8398,13685979,1296086777,19531,207
8399,17161403,1457252928,17347,925
8400,18146088,1145261155,13135,300
8401,11321548,1972712698,10373,450
8402,17924113,1144174064,11443,494
8403,14953323,1498199214,10166,438
8404,18340020,1385560850,19409,548
8405,19097795,1492822904,19928,947
8406,10103017,1055622112,15240,735
8407,12438378,1123032098,15206,840
8408,12530119,1284418320,12183,958
8409,19767661,1610641961,11627,786
8410,14282262,1718736198,17310,853
8411,10037470,1729755740,10791,297
8412,16238505,1904754386,16689,124
8413,13655889,1295272679,11624,726
8414,15681233,1578488906,18370,774
8415,18876753,1618796747,15218,993
8416,11067249,1520480106,19406,240
8417,15465322,1684946873,11778,965
8418,15863383,1798799022,15079,125
8419,14163366,1031135279,16215,984
8420,17848673,1618525216,10827,713
8421,19943973,1453244574,10172,145
8422,12548657,1125801502,12681,258
8423,10010691,1122808177,17832,860
8424,15667296,1390110605,12303,464
8425,15120452,1285715744,16486,868
8426,18272469,1504329286,14655,665
8427,17786181,1184259491,14177,712
8428,12480725,1915103104,16175,338
8429,10677073,1327137661,15533,865
8430,19176335,1225270655,19496,202
8431,11516959,1586899238,14848,833
8432,16981028,1549275286,13064,846
8433,17034884,1743544491,19474,130
8434,18210346,1681846158,17764,234
8435,10464383,1104991394,10215,803
8436,10616526,1115196096,18017,675
8437,11415905,1785485534,16302,267
8438,13264803,1011037103,11305,853
8439,19293521,1214620778,13408,940
8440,17873269,1335802646,10429,289
8441,11512922,1703558506,12004,314
8442,19822058,1581617802,19217,660
8443,15267902,1301002965,12004,507
8444,15473817,1216164466,14430,357
8445,17817524,1054599067,12390,695
8446,13319670,1743483080,15635,940
8447,14268899,1445352094,16978,394
8448,16517638,1426771044,19999,237
8449,14457536,1474939466,11253,186
8450,16357395,1546695020,19928,177
8451,13109212,1412124110,14525,904
8452,14338944,1832122936,12610,947
8453,10009029,1856061220,16231,886
8454,16343476,1885146351,16134,146
8455,15238521,1326630423,19999,386
8456,14016180,1118029643,13016,537
8457,15052024,1642649909,12053,914
8458,15623914,1878828799,11735,837
8459,17355113,1432651935,12968,802
8460,18891814,1131118536,18621,744
8461,15376400,1642725458,10373,513
8462,11844090,1739799716,13357,704
8463,11765412,1322718874,19183,434
8464,18240647,1510910089,11048,523
8465,14493261,1071995950,10595,529
8466,16970217,1806947505,12390,571
8467,14780466,1775320005,16930,312
8468,16745168,1237217567,10003,202
8469,11079672,1963619003,13104,135
8470,13599053,1802545122,10018,592
8471,11262626,1491616580,15728,884
8472,13764431,1714377004,16969,660
8473,12868016,1975389152,10686,110
8474,10912232,1905964889,18869,971
8475,10058771,1587219212,10665,288
8476,15575357,1156021109,14548,710
8477,14839483,1109617139,10520,714
8478,19366943,1529332670,14177,172
8479,12230261,1637513836,15096,734
8480,19114748,1685647766,19383,108
8481,17513474,1735996930,13135,359
8482,13634889,1470563290,19101,800
8483,11572344,1151495390,18869,822
8484,16879294,1523226046,12621,776
8485,17664824,1190700067,11509,230
8486,19908298,1539917239,11627,351
8487,16833641,1017905719,18799,612
8488,16460043,1315475198,12053,913
8489,13494846,1287629590,16705,403
8490,18333256,1926855174,19388,204
8491,15074466,1176246964,13016,509
8492,12328381,1942939866,13757,400
8493,13076025,1874861751,12997,439
8494,16719413,1355711668,16134,111
8495,19818475,1158650648,10980,931
8496,13387527,1833331634,16832,683
8497,15594423,1952534950,19234,709
8498,13497905,1360478068,13203,669
8499,10749620,1428813660,19217,517
8500,11818071,1852022942,17346,225
8501,10882871,1599216368,18613,492
8502,13042768,1844435926,17540,353
8503,11842325,1168865927,15827,995
8504,17122086,1362657493,13810,522
8505,13540378,1120868209,19409,279
8506,11702123,1942939866,14327,111
8507,12485730,1376396841,14327,655
8508,18116661,1352293125,15825,734
8509,16305965,1104475197,16969,198
8510,14291362,1235165068,13475,840
8511,15080211,1523302038,10373,108
8512,17206338,1959480927,12034,833
8513,11804318,1029769202,11364,140
8514,17356850,1394030524,11082,333
8515,14711404,1070746359,16215,191
8516,19805067,1140135407,15981,633
8517,12429513,1247831348,17618,725
8518,10336638,1846955370,16756,851
8519,19931061,1763612020,19639,582
8520,10988727,1822562476,17764,952
8521,14465221,1269681789,13649,139
8522,13563118,1994545988,17096,116
8523,12735864,1850580354,19234,624
8524,19377429,1379883262,19895,338
8525,18419439,1229786014,10342,950
8526,18876397,1164172171,13287,720
8527,18278082,1207363293,12004,898
