,medicine_id,purchase_date,purchase_amount,purchase_price
2522,188591,2018.5.25,152,17
2523,147956,2018.8.27,306,132
2524,187949,2018.2.10,286,137
2525,119292,2018.11.15,242,140
2526,198798,2018.2.3,66,150
2527,175103,2018.3.24,368,145
2528,191858,2018.9.18,80,140
2529,129631,2018.1.10,80,220
2530,199547,2018.4.23,314,215
2531,100881,2018.11.10,380,217
2532,176161,2018.8.16,260,272
2533,160616,2018.2.19,390,270
2534,136842,2018.11.6,176,271
2535,167532,2018.4.18,110,232
2536,180384,2018.2.2,24,231
2537,182491,2018.10.23,42,236
2538,192914,2018.2.24,372,16
2539,145532,2018.2.7,68,17
2540,125275,2018.12.21,214,22
2541,145981,2018.3.3,292,76
2542,105679,2018.10.5,286,74
2543,164414,2018.3.7,322,75
2544,112677,2018.8.9,42,82
2545,161284,2018.7.11,374,77
2546,110994,2018.9.7,252,77
2547,166275,2018.12.26,52,61
2548,128134,2018.10.17,82,63
2549,194939,2018.10.3,228,67
2550,112588,2018.12.7,390,266
2551,144434,2018.11.8,298,267
2552,132424,2018.9.13,300,266
2553,183687,2018.8.7,200,292
2554,193255,2018.1.25,66,296
2555,170571,2018.12.5,276,300
2556,158382,2018.4.26,388,173
2557,198948,2018.6.27,12,174
2558,180174,2018.8.2,244,171
2559,143047,2018.2.23,396,192
2560,189498,2018.3.14,100,196
2561,170480,2018.1.12,152,194
2562,102490,2018.12.21,202,177
2563,118935,2018.6.20,130,181
2564,172998,2018.11.23,242,184
2565,125852,2018.6.27,160,244
2566,189994,2018.1.26,152,243
2567,101779,2018.10.17,168,247
2568,128335,2018.2.14,400,143
2569,118515,2018.1.27,188,147
2570,172685,2018.10.10,8,147
2571,109012,2018.6.16,278,247
2572,187726,2018.4.17,374,251
2573,187206,2018.4.4,310,255
2574,143678,2018.5.6,366,197
2575,118322,2018.9.20,192,202
2576,199183,2018.12.25,270,205
2577,176712,2018.5.2,28,43
2578,160020,2018.12.15,230,48
2579,141182,2018.5.7,312,53
2580,127859,2018.10.7,226,186
2581,188797,2018.7.21,194,181
2582,167864,2018.1.17,90,182
2583,162587,2018.5.11,224,163
2584,107778,2018.2.21,78,165
2585,184931,2018.7.4,348,161
2586,188858,2018.10.16,294,209
2587,143199,2018.4.16,30,211
2588,194358,2018.3.1,8,208
2589,119870,2018.7.1,12,230
2590,143679,2018.10.21,22,232
2591,171967,2018.7.18,306,234
2592,139313,2018.10.1,32,148
2593,108083,2018.3.16,250,149
2594,155512,2018.2.21,22,152
2595,107635,2018.9.4,318,234
2596,110829,2018.4.18,294,234
2597,141857,2018.12.13,210,235
2598,149107,2018.12.24,178,282
2599,143477,2018.10.14,162,283
2600,190564,2018.2.24,396,281
2601,182075,2018.1.8,8,256
2602,159414,2018.11.3,364,252
2603,173470,2018.4.27,48,256
2604,156032,2018.2.14,64,108
2605,177796,2018.7.15,92,107
2606,117118,2018.8.5,340,106
2607,101549,2018.5.26,186,194
2608,117071,2018.9.6,242,197
2609,146450,2018.4.19,158,199
2610,147611,2018.10.17,318,279
2611,159842,2018.6.21,332,278
2612,134335,2018.3.7,260,277
2613,123432,2018.2.10,86,194
2614,176159,2018.3.24,318,195
2615,153443,2018.8.27,196,193
2616,138936,2018.10.26,6,123
2617,166212,2018.6.9,12,124
2618,114832,2018.3.22,150,125
2619,130908,2018.3.27,8,90
2620,151011,2018.3.26,342,89
2621,128554,2018.5.10,30,87
2622,178182,2018.5.2,58,239
2623,156967,2018.12.22,12,240
2624,113581,2018.4.2,272,242
2625,124523,2018.10.18,388,47
2626,157836,2018.11.6,338,49
2627,166527,2018.11.10,58,45
2628,112164,2018.8.21,20,127
2629,138950,2018.9.23,240,128
2630,107149,2018.12.9,312,123
2631,199474,2018.4.8,320,230
2632,111027,2018.10.12,274,226
2633,172390,2018.6.23,130,231
2634,106289,2018.10.6,214,142
2635,101967,2018.3.9,114,142
2636,159683,2018.6.11,276,144
2637,140560,2018.4.10,20,243
2638,196180,2018.11.17,248,238
2639,110597,2018.11.17,248,242
2640,179737,2018.11.11,166,284
2641,148185,2018.9.16,292,288
2642,126307,2018.3.19,194,286
2643,175046,2018.7.21,66,66
2644,170155,2018.1.6,382,65
2645,175349,2018.5.19,392,67
2646,141547,2018.4.23,198,132
2647,111221,2018.10.21,216,134
2648,125591,2018.1.8,18,135
2649,128327,2018.2.3,24,167
2650,148879,2018.12.7,10,167
2651,171451,2018.12.8,252,162
2652,146430,2018.5.19,36,158
2653,117704,2018.11.11,6,153
2654,183798,2018.3.12,322,151
2655,136229,2018.7.8,106,128
2656,120122,2018.6.15,102,123
2657,162385,2018.6.3,158,119
2658,112436,2018.3.7,238,170
2659,105414,2018.9.5,400,175
2660,165820,2018.6.4,390,177
2661,140742,2018.7.22,186,65
2662,126326,2018.9.17,212,67
2663,165767,2018.9.15,56,67
2664,104852,2018.4.4,128,212
2665,194922,2018.4.3,28,208
2666,159812,2018.11.13,216,205
2667,122873,2018.1.13,314,145
2668,113628,2018.5.8,266,149
2669,167486,2018.3.2,314,146
2670,163276,2018.7.1,276,58
2671,153209,2018.2.26,210,61
2672,195069,2018.3.15,298,58
2673,172262,2018.12.16,158,79
2674,102667,2018.4.22,224,80
2675,191300,2018.9.3,170,85
2676,150328,2018.9.21,254,127
2677,110327,2018.9.17,366,124
2678,120677,2018.8.24,72,119
2679,141635,2018.11.26,288,275
2680,171079,2018.1.4,160,273
2681,143869,2018.5.25,266,269
2682,118989,2018.9.14,124,274
2683,133197,2018.9.8,18,279
2684,117389,2018.9.8,154,274
2685,145682,2018.4.4,8,102
2686,154282,2018.9.26,394,102
2687,196812,2018.5.3,312,101
2688,108210,2018.1.2,290,91
2689,177549,2018.11.12,388,96
2690,184226,2018.3.25,236,99
2691,194009,2018.9.9,252,137
2692,153318,2018.10.8,326,140
2693,116305,2018.11.10,140,140
2694,113391,2018.9.19,98,125
2695,178973,2018.12.9,346,126
2696,142086,2018.7.18,262,131
2697,103903,2018.1.18,90,261
2698,180386,2018.9.12,198,265
2699,181528,2018.12.21,280,267
2700,148456,2018.12.2,14,90
2701,142061,2018.4.23,32,91
2702,151432,2018.10.11,392,92
2703,100249,2018.3.8,280,67
2704,175094,2018.4.11,4,71
2705,146806,2018.3.13,110,75
2706,199788,2018.4.19,328,266
2707,173624,2018.2.15,210,268
2708,133890,2018.11.27,278,273
2709,153623,2018.10.17,222,283
2710,181902,2018.11.20,242,285
2711,122766,2018.3.18,160,281
2712,170711,2018.6.16,150,184
2713,177246,2018.7.19,194,189
2714,126414,2018.10.7,142,186
2715,162598,2018.1.17,26,159
2716,144037,2018.5.9,34,160
2717,124339,2018.4.26,74,160
2718,199278,2018.5.11,146,64
2719,126151,2018.6.5,10,65
2720,140522,2018.7.21,78,60
2721,132788,2018.10.16,304,217
2722,185125,2018.5.4,278,217
2723,182151,2018.7.24,148,221
2724,150512,2018.11.14,214,250
2725,166775,2018.1.10,378,255
2726,159929,2018.10.20,348,250
2727,149070,2018.7.13,196,45
2728,159298,2018.1.21,82,41
2729,184885,2018.12.20,222,41
2730,138829,2018.5.3,94,299
2731,147121,2018.7.16,220,299
2732,127569,2018.7.1,198,299
2733,178289,2018.10.15,396,263
2734,188546,2018.6.25,82,262
2735,110240,2018.7.8,316,257
2736,182822,2018.4.17,52,238
2737,178296,2018.10.19,150,243
2738,155200,2018.8.11,8,242
2739,152251,2018.6.12,144,66
2740,106014,2018.12.8,118,71
2741,146862,2018.9.23,174,72
2742,149550,2018.5.8,142,83
2743,188160,2018.10.19,156,80
2744,127358,2018.2.14,342,82
2745,189578,2018.4.8,120,18
2746,140873,2018.12.8,222,23
2747,181242,2018.2.2,66,19
2748,144538,2018.6.18,188,46
2749,147683,2018.2.3,66,43
2750,149086,2018.8.5,120,47
2751,175165,2018.7.21,378,227
2752,125647,2018.4.2,196,224
2753,137901,2018.6.15,242,223
2754,149674,2018.11.27,138,175
2755,107587,2018.10.14,396,170
2756,138238,2018.11.26,134,172
2757,181319,2018.11.15,270,54
2758,100966,2018.8.12,124,54
2759,198213,2018.8.3,114,57
2760,110049,2018.12.16,246,17
2761,121049,2018.8.5,102,20
2762,152210,2018.11.9,288,25
2763,154597,2018.5.13,38,43
2764,167764,2018.10.21,310,47
2765,133905,2018.10.16,250,42
2766,101901,2018.5.11,204,127
2767,148554,2018.8.16,112,127
2768,165654,2018.1.24,244,126
2769,183642,2018.7.6,306,246
2770,189394,2018.10.12,244,250
2771,178023,2018.8.1,60,254
2772,106586,2018.5.8,160,193
2773,199203,2018.6.25,304,198
2774,195022,2018.4.11,344,197
2775,111804,2018.5.20,88,39
2776,120681,2018.8.26,214,35
2777,151493,2018.2.19,46,36
2778,189720,2018.5.5,116,141
2779,188371,2018.3.25,140,146
2780,136205,2018.2.20,174,146
2781,100747,2018.10.16,188,232
2782,111454,2018.5.1,50,227
2783,166133,2018.6.10,182,223
2784,155549,2018.2.4,264,212
2785,165656,2018.11.4,304,210
2786,168043,2018.10.3,232,215
2787,183482,2018.6.3,156,31
2788,190096,2018.5.8,326,31
2789,139693,2018.4.15,106,29
2790,117273,2018.1.8,384,271
2791,122632,2018.2.4,158,271
2792,171830,2018.10.12,120,273
2793,134543,2018.2.6,14,22
2794,141790,2018.11.12,188,23
2795,100532,2018.2.18,42,18
2796,198159,2018.12.8,344,35
2797,143900,2018.1.15,98,31
2798,195368,2018.7.9,370,27
2799,135425,2018.3.15,364,292
2800,134342,2018.6.4,144,287
2801,167546,2018.9.11,12,287
2802,122255,2018.11.26,6,167
2803,148225,2018.10.10,30,165
2804,125869,2018.6.10,298,160
2805,197934,2018.7.19,124,145
2806,185569,2018.8.2,180,142
2807,150547,2018.8.6,132,143
2808,140956,2018.9.24,26,162
2809,172142,2018.12.5,382,161
2810,170189,2018.3.7,276,163
2811,178044,2018.5.26,266,111
2812,188127,2018.10.17,358,115
2813,143677,2018.6.21,86,119
2814,123096,2018.10.6,296,163
2815,151966,2018.8.23,60,160
2816,164927,2018.7.13,160,162
2817,128312,2018.2.16,382,131
2818,157661,2018.3.23,54,135
2819,118457,2018.3.17,306,132
2820,140378,2018.3.2,354,16
2821,165934,2018.1.20,170,19
2822,177970,2018.6.21,98,21
2823,195483,2018.10.7,220,75
2824,181867,2018.7.6,372,74
2825,134158,2018.7.20,94,77
2826,185334,2018.6.18,338,110
2827,147928,2018.4.18,238,114
2828,125206,2018.5.19,340,116
2829,192036,2018.3.17,82,56
2830,148059,2018.7.5,216,56
2831,154596,2018.9.25,350,56
2832,142870,2018.6.4,48,194
2833,154900,2018.4.27,208,195
2834,167718,2018.9.9,130,191
2835,176665,2018.7.19,60,300
2836,132445,2018.1.21,354,299
2837,197973,2018.9.16,128,303
2838,172400,2018.3.7,298,289
2839,177278,2018.7.20,324,285
2840,100599,2018.1.15,190,284
2841,183079,2018.5.8,274,83
2842,193973,2018.4.22,390,88
2843,110821,2018.4.20,214,83
2844,156456,2018.1.4,214,285
2845,110397,2018.1.18,70,288
2846,139014,2018.9.8,74,291
2847,167694,2018.3.8,54,191
2848,124252,2018.12.17,396,193
2849,159237,2018.2.25,20,198
2850,160375,2018.6.11,188,163
2851,100603,2018.3.13,38,165
2852,144498,2018.11.10,244,164
2853,168118,2018.5.16,30,234
2854,116698,2018.4.21,104,229
2855,186577,2018.12.26,118,231
2856,136076,2018.7.11,318,128
2857,117155,2018.11.2,92,124
2858,138883,2018.3.26,260,122
2859,167646,2018.5.12,18,249
2860,136374,2018.9.11,262,251
2861,196813,2018.1.10,72,254
2862,128381,2018.1.1,350,160
2863,183905,2018.9.5,16,158
2864,132330,2018.4.25,162,162
2865,125932,2018.10.18,264,144
2866,175228,2018.8.21,242,141
2867,112713,2018.5.5,144,146
2868,157081,2018.1.13,376,102
2869,147552,2018.1.6,284,105
2870,102760,2018.12.14,152,100
2871,128069,2018.6.25,234,115
2872,107289,2018.4.18,316,115
2873,157456,2018.7.8,114,113
2874,199439,2018.8.17,400,41
2875,174973,2018.1.5,108,45
2876,135075,2018.3.14,64,49
2877,147696,2018.10.24,266,100
2878,117136,2018.11.13,342,103
2879,156880,2018.1.17,150,98
2880,135345,2018.9.17,182,210
2881,127475,2018.7.13,254,207
2882,133310,2018.8.22,266,212
2883,162509,2018.12.16,230,56
2884,152807,2018.12.5,224,52
2885,121559,2018.10.21,80,48
2886,146379,2018.4.22,74,111
2887,186219,2018.3.8,176,106
2888,183306,2018.3.3,144,111
2889,162235,2018.9.4,172,118
2890,132349,2018.4.5,136,117
2891,109591,2018.11.15,386,122
2892,143750,2018.8.10,94,44
2893,137371,2018.5.10,384,46
2894,198921,2018.2.17,162,46
2895,101369,2018.11.11,152,262
2896,187755,2018.8.6,286,258
2897,133033,2018.10.10,124,254
2898,185773,2018.3.5,180,127
2899,176402,2018.11.24,368,128
2900,199755,2018.10.1,322,125
2901,148367,2018.9.3,154,175
2902,184819,2018.8.17,130,178
2903,156601,2018.2.8,112,179
2904,181707,2018.11.8,368,81
2905,179322,2018.5.25,252,76
2906,107789,2018.7.12,312,76
2907,186856,2018.10.14,214,297
2908,185450,2018.12.20,226,299
2909,166340,2018.8.2,66,301
2910,127981,2018.5.26,276,96
2911,162558,2018.8.3,90,100
2912,176156,2018.1.4,8,97
2913,155885,2018.8.13,352,151
2914,138642,2018.2.15,130,147
2915,184688,2018.12.13,356,143
2916,191113,2018.4.11,394,152
2917,121114,2018.4.3,322,147
2918,107775,2018.12.19,100,146
2919,177058,2018.8.24,86,137
2920,109363,2018.11.7,262,137
2921,162474,2018.11.6,390,139
2922,135779,2018.2.17,126,151
2923,140849,2018.4.10,190,155
2924,164728,2018.10.13,268,150
2925,192457,2018.2.11,158,298
2926,105669,2018.9.7,276,294
2927,194251,2018.6.22,254,291
2928,127414,2018.4.20,58,298
2929,130837,2018.7.11,70,294
2930,152312,2018.10.15,138,298
2931,193487,2018.10.10,200,44
2932,107354,2018.12.10,232,48
2933,147521,2018.11.18,146,53
2934,121616,2018.10.26,312,228
2935,191867,2018.7.13,158,233
2936,175179,2018.2.15,332,237
2937,162063,2018.2.4,298,138
2938,158650,2018.9.15,68,143
2939,180319,2018.9.15,252,144
2940,190325,2018.7.18,330,259
2941,186471,2018.3.21,46,264
2942,139846,2018.9.27,28,260
2943,185568,2018.8.11,310,286
2944,170179,2018.10.22,348,291
2945,127122,2018.5.23,216,294
2946,119972,2018.6.11,210,275
2947,177833,2018.11.4,202,280
2948,109549,2018.3.6,34,276
2949,165942,2018.9.23,100,70
2950,194240,2018.7.15,238,69
2951,198547,2018.6.3,14,67
2952,138840,2018.2.11,198,216
2953,102009,2018.11.27,106,213
2954,144642,2018.4.9,30,208
2955,138494,2018.10.11,6,94
2956,162282,2018.11.21,260,95
2957,122370,2018.2.5,256,92
2958,116803,2018.2.20,28,283
2959,199546,2018.8.26,314,281
2960,160800,2018.2.1,62,279
2961,191143,2018.11.23,262,146
2962,136651,2018.12.26,126,141
2963,184283,2018.4.16,60,136
2964,141465,2018.12.17,290,80
2965,168205,2018.8.9,364,76
2966,188802,2018.10.25,174,75
2967,108042,2018.6.19,290,223
2968,143672,2018.4.15,228,220
2969,130514,2018.9.16,60,217
2970,100921,2018.2.7,190,26
2971,183786,2018.11.20,258,23
2972,164049,2018.8.5,96,25
2973,124035,2018.12.14,262,153
2974,142146,2018.4.19,114,148
2975,195108,2018.7.14,372,144
2976,178122,2018.5.8,244,14
2977,144427,2018.6.24,310,15
2978,134190,2018.9.5,156,13
2979,128795,2018.9.20,262,59
2980,172075,2018.4.15,204,55
2981,191714,2018.12.11,82,51
2982,119506,2018.10.15,122,25
2983,118064,2018.3.1,286,22
2984,188962,2018.1.11,152,21
2985,199129,2018.8.7,52,44
2986,122323,2018.12.2,44,44
2987,174106,2018.7.13,124,45
2988,196021,2018.2.4,104,56
2989,108869,2018.11.10,232,56
2990,162251,2018.11.15,260,54
2991,183410,2018.11.2,8,123
2992,186579,2018.6.23,258,119
2993,145671,2018.5.17,262,122
2994,113114,2018.4.15,202,266
2995,154609,2018.2.12,378,267
2996,157080,2018.10.23,330,267
2997,199206,2018.7.1,188,81
2998,169242,2018.2.13,232,80
2999,174361,2018.10.23,208,83
3000,173063,2018.9.23,114,227
3001,175935,2018.8.3,200,223
3002,127894,2018.7.17,222,223
3003,101569,2018.6.11,364,182
3004,194586,2018.6.1,350,179
3005,124016,2018.6.8,232,183
3006,106256,2018.8.1,332,162
3007,161588,2018.1.27,280,165
3008,113311,2018.9.16,332,167
3009,100400,2018.1.17,286,64
3010,169089,2018.8.17,152,69
3011,131811,2018.11.19,324,69
3012,104058,2018.5.21,296,35
3013,156868,2018.6.15,248,39
3014,140091,2018.8.8,266,39
3015,153807,2018.1.16,288,213
3016,128871,2018.2.11,146,217
3017,104069,2018.8.25,304,212
3018,167872,2018.6.2,144,95
3019,113376,2018.4.27,312,99
3020,131779,2018.9.12,252,94
3021,172066,2018.2.12,306,123
3022,179236,2018.4.20,154,128
3023,135612,2018.12.4,74,126
3024,136317,2018.12.13,394,15
3025,128178,2018.5.25,284,13
3026,149326,2018.11.21,320,16
3027,171225,2018.2.17,110,179
3028,116289,2018.2.18,22,184
3029,164825,2018.11.2,346,188
3030,156785,2018.9.13,44,71
3031,137849,2018.9.2,160,66
3032,187917,2018.5.4,108,64
3033,174785,2018.2.27,380,26
3034,139695,2018.12.11,10,24
3035,179409,2018.11.22,164,29
3036,167369,2018.8.9,284,234
3037,167594,2018.10.13,256,235
3038,160351,2018.1.11,268,231
3039,185884,2018.7.6,102,187
3040,113592,2018.6.3,366,182
3041,153726,2018.7.5,186,182
3042,143404,2018.5.13,186,33
3043,170022,2018.12.22,216,31
3044,112041,2018.7.19,146,29
3045,131473,2018.1.11,196,218
3046,154627,2018.8.3,142,218
3047,115240,2018.5.8,360,222
3048,120415,2018.10.16,196,88
3049,118058,2018.4.25,394,85
3050,159330,2018.4.27,296,89
3051,155813,2018.5.15,92,77
3052,110155,2018.8.11,60,76
3053,189474,2018.8.6,94,78
3054,195759,2018.3.26,350,119
3055,142568,2018.9.24,150,123
3056,189089,2018.11.18,104,122
3057,180104,2018.12.7,20,37
3058,130587,2018.5.4,260,37
3059,110404,2018.10.16,46,38
3060,174187,2018.12.7,56,220
3061,150008,2018.7.12,300,224
3062,106732,2018.2.16,168,223
3063,166199,2018.1.24,140,84
3064,176001,2018.3.26,260,83
3065,119298,2018.5.24,372,88
3066,166601,2018.1.17,306,189
3067,147310,2018.9.3,252,184
3068,164132,2018.3.26,68,188
3069,157840,2018.5.7,378,83
3070,159153,2018.10.9,42,79
3071,167984,2018.2.3,164,82
3072,109579,2018.9.3,178,271
3073,181793,2018.2.26,262,270
3074,116009,2018.6.19,252,270
3075,118582,2018.5.20,164,253
3076,155947,2018.8.8,68,256
3077,163595,2018.4.22,60,252
3078,149352,2018.1.17,354,12
3079,129604,2018.1.21,46,7
3080,136336,2018.12.10,350,4
3081,107393,2018.6.26,258,142
3082,126415,2018.9.18,260,140
3083,199634,2018.7.27,32,143
3084,151206,2018.11.2,66,282
3085,153400,2018.1.12,380,285
3086,177861,2018.1.10,140,281
3087,152418,2018.4.25,234,39
3088,117765,2018.8.25,228,42
3089,109605,2018.9.5,284,47
3090,181245,2018.2.17,224,244
3091,173478,2018.10.26,352,241
3092,135251,2018.9.7,214,237
3093,133383,2018.2.18,272,200
3094,188172,2018.11.13,210,197
3095,168028,2018.6.4,346,193
3096,102265,2018.2.19,176,297
3097,129731,2018.5.9,362,296
3098,120289,2018.12.23,240,295
3099,121432,2018.5.2,364,134
3100,109299,2018.2.21,88,134
3101,166648,2018.10.4,260,129
3102,130779,2018.4.16,206,142
3103,197475,2018.2.9,308,139
3104,196604,2018.3.27,298,134
3105,124486,2018.9.15,198,106
3106,105954,2018.3.20,250,106
3107,134465,2018.12.22,126,101
3108,103825,2018.3.16,188,183
3109,184979,2018.6.24,208,186
3110,173448,2018.12.23,192,182
3111,192871,2018.2.21,380,199
3112,159928,2018.8.17,48,203
3113,195969,2018.5.3,186,204
3114,186342,2018.10.27,258,45
3115,109134,2018.3.18,4,48
3116,140872,2018.7.13,212,46
3117,188843,2018.2.15,320,280
3118,139040,2018.1.13,276,284
3119,107287,2018.10.20,126,279
3120,120508,2018.6.18,76,130
3121,124903,2018.1.9,254,131
3122,147805,2018.11.4,76,128
3123,154748,2018.1.15,224,222
3124,145110,2018.6.8,120,221
3125,115176,2018.12.11,298,222
3126,176929,2018.11.10,388,235
3127,185131,2018.3.15,378,237
3128,175258,2018.9.17,370,237
3129,177359,2018.10.25,346,246
3130,130682,2018.7.21,136,249
3131,124640,2018.7.20,66,254
3132,181309,2018.10.26,360,97
3133,199096,2018.2.7,392,96
3134,149832,2018.10.17,168,98
3135,185389,2018.2.10,320,95
3136,130707,2018.8.20,18,97
3137,158731,2018.3.1,364,99
3138,192927,2018.6.15,38,61
3139,153507,2018.9.6,50,57
3140,159461,2018.4.13,76,61
3141,196799,2018.9.20,60,283
3142,184459,2018.5.17,96,285
3143,120548,2018.8.10,72,290
3144,150649,2018.2.21,28,98
3145,160610,2018.11.3,116,96
3146,129660,2018.1.23,274,98
3147,166644,2018.9.15,50,123
3148,155747,2018.8.22,34,125
3149,135800,2018.6.6,352,130
3150,111139,2018.5.18,300,72
3151,154837,2018.4.20,270,68
3152,131904,2018.2.27,56,72
3153,154620,2018.9.19,296,30
3154,190538,2018.4.11,340,26
3155,103980,2018.2.21,198,28
3156,167125,2018.12.27,76,70
3157,109809,2018.3.13,312,71
3158,148297,2018.3.11,382,68
3159,113191,2018.9.12,300,111
3160,132840,2018.1.20,310,113
3161,141168,2018.3.13,354,110
3162,127718,2018.7.9,360,157
3163,154187,2018.10.19,184,155
3164,146350,2018.6.3,84,155
3165,101337,2018.7.19,174,145
3166,101862,2018.10.6,44,144
3167,180858,2018.1.26,242,141
3168,168472,2018.6.7,224,69
3169,147130,2018.5.10,248,68
3170,160920,2018.2.22,322,68
3171,166777,2018.5.8,202,221
3172,164913,2018.11.22,22,216
3173,111306,2018.10.8,4,219
3174,112841,2018.4.20,104,132
3175,142065,2018.6.13,354,135
3176,197604,2018.4.23,58,130
3177,194616,2018.11.27,300,244
3178,124294,2018.6.16,56,244
3179,183059,2018.7.22,212,247
3180,106972,2018.3.20,344,94
3181,143426,2018.10.12,152,98
3182,175821,2018.12.19,136,99
3183,195745,2018.11.26,368,183
3184,161163,2018.6.18,62,185
3185,132032,2018.2.25,58,180
3186,153450,2018.2.15,134,198
3187,148845,2018.5.10,388,194
3188,198297,2018.6.2,246,196
3189,109614,2018.7.24,70,268
3190,152874,2018.5.4,138,266
3191,127187,2018.1.7,368,263
3192,149711,2018.11.27,110,276
3193,125824,2018.3.11,300,271
3194,139218,2018.4.6,32,276
3195,186162,2018.8.21,364,144
3196,117403,2018.11.13,308,147
3197,152764,2018.11.19,392,145
3198,127643,2018.3.1,146,264
3199,192363,2018.2.12,152,264
3200,152595,2018.11.15,356,264
3201,131308,2018.12.6,130,223
3202,163726,2018.2.12,264,225
3203,133010,2018.9.7,54,226
3204,198004,2018.7.22,212,27
3205,169922,2018.2.7,282,26
3206,132350,2018.1.4,56,29
3207,114176,2018.1.23,70,193
3208,181199,2018.10.12,2,189
3209,169322,2018.2.14,174,189
3210,151092,2018.12.11,100,150
3211,172803,2018.2.9,154,149
3212,193676,2018.5.7,358,148
3213,133685,2018.11.19,244,249
3214,119386,2018.5.9,368,254
3215,126715,2018.9.4,338,259
3216,170119,2018.4.2,212,110
3217,128256,2018.12.23,36,115
3218,185025,2018.11.3,152,111
3219,181623,2018.1.13,50,168
3220,118724,2018.4.15,98,170
3221,170319,2018.5.22,218,169
3222,138143,2018.2.12,320,106
3223,123302,2018.12.13,30,104
3224,173195,2018.11.26,214,104
3225,105267,2018.11.26,220,266
3226,123516,2018.8.14,98,263
3227,134611,2018.9.13,98,265
3228,193081,2018.3.2,278,153
3229,184591,2018.1.25,46,152
3230,153538,2018.7.20,30,152
3231,103673,2018.9.8,230,215
3232,174398,2018.8.13,38,219
3233,132696,2018.8.27,120,224
3234,178865,2018.11.4,70,263
3235,134963,2018.11.11,146,261
3236,144661,2018.12.3,106,259
3237,104085,2018.8.16,18,115
3238,103202,2018.4.6,44,110
3239,122270,2018.4.8,52,114
3240,152671,2018.11.14,148,125
3241,148477,2018.11.23,268,130
3242,161849,2018.7.1,250,133
3243,196877,2018.10.25,302,269
3244,113568,2018.5.1,252,269
3245,100600,2018.6.7,164,266
3246,182849,2018.2.10,96,81
3247,143492,2018.3.10,86,85
3248,160060,2018.2.14,376,82
3249,150134,2018.6.21,284,23
3250,160392,2018.8.22,286,26
3251,121517,2018.10.14,88,24
3252,107640,2018.10.14,64,149
3253,106206,2018.11.15,214,151
3254,153201,2018.11.24,146,156
3255,176872,2018.4.21,8,136
3256,175309,2018.12.2,248,134
3257,133412,2018.6.15,164,135
3258,147391,2018.8.20,336,291
3259,135413,2018.9.24,386,296
3260,189255,2018.2.9,250,292
3261,193207,2018.5.2,374,55
3262,150470,2018.10.26,386,56
3263,181219,2018.1.27,292,53
3264,185376,2018.5.18,252,62
3265,178415,2018.7.12,84,59
3266,111194,2018.10.2,348,61
3267,114727,2018.3.27,142,16
3268,180156,2018.2.1,306,20
3269,105763,2018.1.27,124,17
3270,157784,2018.8.3,98,225
3271,196309,2018.6.4,352,224
3272,159382,2018.1.24,210,228
3273,141556,2018.7.8,68,234
3274,151588,2018.1.14,338,231
3275,153973,2018.4.16,274,228
3276,158724,2018.4.11,52,192
3277,193395,2018.7.5,222,190
3278,126229,2018.4.9,92,191
3279,153533,2018.10.22,24,253
3280,197451,2018.6.15,56,250
3281,125289,2018.7.1,54,246
3282,118882,2018.7.23,374,275
3283,157520,2018.3.3,172,279
3284,165953,2018.1.10,156,284
3285,119252,2018.7.11,156,174
3286,161601,2018.8.13,214,173
3287,101982,2018.2.9,104,170
3288,107913,2018.9.22,46,126
3289,102380,2018.7.6,46,121
3290,150058,2018.12.14,78,122
3291,177921,2018.1.17,134,78
3292,128783,2018.1.27,334,73
3293,129865,2018.7.1,342,69
3294,178916,2018.12.4,376,163
3295,108682,2018.3.3,326,166
3296,147555,2018.7.11,94,163
3297,188883,2018.3.26,392,236
3298,148658,2018.10.2,196,232
3299,192779,2018.10.25,318,234
3300,128501,2018.11.20,324,70
3301,116093,2018.7.15,60,67
3302,151673,2018.9.15,208,67
3303,151689,2018.9.4,196,155
3304,101005,2018.7.1,12,158
3305,120488,2018.5.26,394,156
3306,106099,2018.7.21,398,260
3307,158048,2018.1.5,266,256
3308,138806,2018.6.4,388,259
3309,155829,2018.12.6,162,91
3310,125316,2018.12.20,202,90
3311,167921,2018.3.26,346,95
3312,128582,2018.8.14,110,278
3313,100178,2018.5.12,78,276
3314,167261,2018.4.24,234,279
3315,152609,2018.4.2,158,122
3316,193981,2018.9.11,78,117
3317,169094,2018.3.22,310,116
3318,175949,2018.12.5,290,41
3319,107648,2018.1.20,340,43
3320,156957,2018.2.5,56,45
3321,173239,2018.6.23,350,237
3322,125931,2018.12.2,44,238
3323,197862,2018.1.7,390,240
3324,193202,2018.7.25,32,138
3325,190197,2018.9.9,232,141
3326,168252,2018.4.4,398,140
3327,147674,2018.1.11,314,241
3328,179007,2018.7.26,364,239
3329,107953,2018.9.19,304,242
3330,172051,2018.6.22,362,223
3331,160597,2018.11.27,326,227
3332,182564,2018.7.18,326,232
3333,181362,2018.1.15,300,67
3334,109811,2018.6.13,282,64
3335,118756,2018.9.2,48,63
3336,180543,2018.4.10,142,209
3337,146649,2018.4.5,190,214
3338,175100,2018.12.22,146,212
3339,182059,2018.3.3,36,25
3340,157951,2018.2.3,22,22
3341,104984,2018.10.13,230,20
3342,162914,2018.8.14,192,132
3343,102678,2018.4.1,376,136
